QID,label,from,starting label,target,depth
Q46847,ring,Q201664,bracelet,1,2
Q17155032,software category,Q831677,document management system,1,1
Q907342,compatibility layer,Q831677,document management system,0,2
Q15079042,spaced repetition software,Q831677,document management system,0,2
Q28168011,X server,Q831677,document management system,0,2
Q28057030,ERP software,Q831677,document management system,1,2
Q3077240,forge,Q831677,document management system,1,2
Q1756442,LR parser,Q831677,document management system,0,2
Q1074158,educational software,Q831677,document management system,0,2
Q80071,symbol,Q875932,digital watermarking,1,1
Q806880,banner,Q875932,digital watermarking,0,2
Q2038570,change sign,Q875932,digital watermarking,0,2
Q1470711,fertility symbol,Q875932,digital watermarking,0,2
Q2543966,raised fist,Q875932,digital watermarking,0,2
Q1221121,official seal,Q875932,digital watermarking,1,2
Q340826,Eight Treasures,Q875932,digital watermarking,0,2
Q1191504,star,Q875932,digital watermarking,0,2
Q2372244,symbol,Q875932,digital watermarking,1,2
Q7208362,pointer,Q875932,digital watermarking,0,2
Q17155032,software category,Q1568118,personal information manager,1,1
Q487365,gateway,Q1568118,personal information manager,0,2
Q28168011,X server,Q1568118,personal information manager,0,2
Q28057030,ERP software,Q1568118,personal information manager,0,2
Q3077240,forge,Q1568118,personal information manager,0,2
Q1756442,LR parser,Q1568118,personal information manager,0,2
Q1727373,lint,Q1568118,personal information manager,0,2
Q570871,email client,Q1568118,personal information manager,0,2
Q1074158,educational software,Q1568118,personal information manager,0,2
Q907342,compatibility layer,Q1568118,personal information manager,0,2
Q643876,Virtual printer,Q1568118,personal information manager,0,2
Q15079042,spaced repetition software,Q1568118,personal information manager,0,2
Q1229441,distance-vector routing protocol,Q207580,Routing Information Protocol,1,1
Q345335,Ad hoc On-Demand Distance Vector Routing,Q207580,Routing Information Protocol,1,2
Q17155032,software category,Q485,computer virus,1,1
Q15079042,spaced repetition software,Q485,computer virus,0,2
Q643876,Virtual printer,Q485,computer virus,0,2
Q1727373,lint,Q485,computer virus,0,2
Q3077240,forge,Q485,computer virus,0,2
Q570871,email client,Q485,computer virus,0,2
Q1074158,educational software,Q485,computer virus,0,2
Q17155032,software category,Q176165,database management system,1,1
Q487365,gateway,Q176165,database management system,0,2
Q28168011,X server,Q176165,database management system,0,2
Q28057030,ERP software,Q176165,database management system,0,2
Q3077240,forge,Q176165,database management system,0,2
Q1756442,LR parser,Q176165,database management system,0,2
Q1727373,lint,Q176165,database management system,0,2
Q570871,email client,Q176165,database management system,0,2
Q1074158,educational software,Q176165,database management system,0,2
Q907342,compatibility layer,Q176165,database management system,0,2
Q643876,Virtual printer,Q176165,database management system,0,2
Q15079042,spaced repetition software,Q176165,database management system,0,2
Q682626,audio file format,Q11885120,Vorbis,1,1
Q20198160,lossy audio coding format,Q11885120,Vorbis,1,1
Q379637,Multi-Band Excitation,Q11885120,Vorbis,1,2
Q17144022,stem,Q11885120,Vorbis,0,2
Q300036,Adaptive Transform Acoustic Coding,Q11885120,Vorbis,1,2
Q3415066,Raw audio,Q11885120,Vorbis,1,2
Q758853,Audio Interchange File Format,Q11885120,Vorbis,1,2
Q11371,Internet service provider,Q3343549,Nordnet,1,1
Q621601,application service provider,Q3343549,Nordnet,0,2
Q2585571,wireless Internet service provider,Q3343549,Nordnet,1,2
Q1266169,telephone company,Q3343549,Nordnet,1,2
Q3684624,Internet service provider and web host,Q3343549,Nordnet,0,2
Q363589,local exchange carrier,Q3343549,Nordnet,1,3
Q13405549,incumbent local exchange carrier,Q3343549,Nordnet,1,4
Q5156358,competitive local exchange carrier,Q3343549,Nordnet,1,4
Q17028492,hypothetical technology,Q2264109,artificial general intelligence,1,1
Q12623,perpetual motion,Q2264109,artificial general intelligence,0,2
Q544405,femtotechnology,Q2264109,artificial general intelligence,0,2
Q4200967,Reactionless drive,Q2264109,artificial general intelligence,0,2
Q56297767,magnet motor,Q2264109,artificial general intelligence,0,2
Q2427493,picotechnology,Q2264109,artificial general intelligence,0,2
Q7201655,Plantoid,Q2264109,artificial general intelligence,0,2
Q1362473,ethnic bioweapon,Q2264109,artificial general intelligence,0,2
Q2324835,national railway,Q13646,SNCF,1,1
Q249556,railway company,Q13646,SNCF,1,1
Q23043008,Krasnoliman Directorate of Railway Transportation,Q13646,SNCF,1,2
Q15836568,computer network protocol,Q2551624,IPv6,1,1
Q28380029,network file system,Q2551624,IPv6,0,2
Q3359815,PPPoX,Q2551624,IPv6,0,2
Q203087,signaling protocol,Q2551624,IPv6,1,2
Q1422324,Telecommunications Management Network,Q2551624,IPv6,1,2
Q2622793,JetDirect,Q2551624,IPv6,0,2
Q8777,Hypertext Transfer Protocol,Q2551624,IPv6,0,2
Q954187,transceiver,Q17005322,base transceiver station,1,1
Q30119958,R-126,Q17005322,base transceiver station,0,2
Q770588,citizens band radio,Q17005322,base transceiver station,0,2
Q15836568,computer network protocol,Q242506,Frame Relay,1,1
Q28380029,network file system,Q242506,Frame Relay,0,2
Q3359815,PPPoX,Q242506,Frame Relay,1,2
Q203087,signaling protocol,Q242506,Frame Relay,1,2
Q5013874,CRFS (Coherent Remote File System),Q242506,Frame Relay,0,2
Q1422324,Telecommunications Management Network,Q242506,Frame Relay,1,2
Q2622793,JetDirect,Q242506,Frame Relay,0,2
Q8777,Hypertext Transfer Protocol,Q242506,Frame Relay,0,2
Q15836568,computer network protocol,Q428933,STUN,1,1
Q3359815,PPPoX,Q428933,STUN,0,2
Q1422324,Telecommunications Management Network,Q428933,STUN,1,2
Q5013874,CRFS (Coherent Remote File System),Q428933,STUN,1,2
Q2622793,JetDirect,Q428933,STUN,0,2
Q8777,Hypertext Transfer Protocol,Q428933,STUN,1,2
Q3726309,state research institution,Q280413,National Center for Scientific Research,1,1
Q45400320,open-access publisher,Q280413,National Center for Scientific Research,1,1
Q31855,research institute,Q280413,National Center for Scientific Research,1,1
Q13582798,Public Scientific and Technical Research Establishment,Q280413,National Center for Scientific Research,1,1
Q20820271,graduate school,Q280413,National Center for Scientific Research,0,2
Q1074158,educational software,Q166142,application,1,1
Q17155032,software category,Q166142,application,1,1
Q487365,gateway,Q166142,application,0,2
Q28168011,X server,Q166142,application,1,2
Q28057030,ERP software,Q166142,application,1,2
Q3077240,forge,Q166142,application,1,2
Q1756442,LR parser,Q166142,application,0,2
Q1727373,lint,Q166142,application,1,2
Q570871,email client,Q166142,application,1,2
Q907342,compatibility layer,Q166142,application,0,2
Q643876,Virtual printer,Q166142,application,1,2
Q15079042,spaced repetition software,Q166142,application,1,2
Q20155966,XML-based format,Q32110,XSLT,1,1
Q1144882,declarative programming language,Q32110,XSLT,1,1
Q2661442,W3C Recommendation,Q32110,XSLT,1,1
Q9143,programming language,Q32110,XSLT,1,1
Q3217190,XML transformation language,Q32110,XSLT,1,1
Q576465,GPS eXchange Format,Q32110,XSLT,0,2
Q6138701,RDF query language,Q32110,XSLT,1,2
Q957589,tunneling protocol,Q546739,Layer 2 Tunneling Protocol,1,1
Q1163955,Point-to-Point Tunneling Protocol,Q546739,Layer 2 Tunneling Protocol,1,2
Q12871890,HTTP tunnel,Q546739,Layer 2 Tunneling Protocol,1,2
Q3702356,ICMP tunnel,Q546739,Layer 2 Tunneling Protocol,1,2
Q235557,file format,Q42332,Portable Document Format,1,1
Q26085352,file format family,Q42332,Portable Document Format,1,1
Q5227180,Data Interchange Format,Q42332,Portable Document Format,0,2
Q18155479,vector tile,Q42332,Portable Document Format,0,2
Q1224822,Digital Terrain Elevation Data,Q42332,Portable Document Format,0,2
Q287067,ABC notation,Q42332,Portable Document Format,0,2
Q17154458,Netpbm formats,Q42332,Portable Document Format,0,2
Q3268848,non-SI unit mentioned in and accepted with the SI,Q5329,decibel,1,1
Q17342348,logarithmic unit,Q5329,decibel,1,1
Q203087,signaling protocol,Q191018,Session Initiation Protocol,1,1
Q11488158,corporate title,Q30682903,data protection officer,1,1
Q4164871,position,Q30682903,data protection officer,1,1
Q4048723,SEO specialist,Q30682903,data protection officer,1,2
Q4180896,financial secretary,Q30682903,data protection officer,0,2
Q2133201,Procureur du Bien Public,Q30682903,data protection officer,0,2
Q3504856,substitute,Q30682903,data protection officer,0,2
Q49838176,executives of counties in Maryland,Q30682903,data protection officer,0,2
Q4102597,job vacancy,Q30682903,data protection officer,1,2
Q1276214,European Union Special Representative,Q30682903,data protection officer,0,2
Q60028304,Lieutenant Governors of Brazil,Q30682903,data protection officer,0,2
Q3250324,deputy,Q30682903,data protection officer,0,2
Q59289676,Chief of staff of the French Ministry of the Interior,Q30682903,data protection officer,0,2
Q58722446,directeur de l'École nationale de la magistrature,Q30682903,data protection officer,0,2
Q1837955,Chief Minister of Punjab,Q30682903,data protection officer,0,2
Q3244670,computer numbering format,Q276582,binary-coded decimal,1,1
Q7454683,Serial decimal,Q276582,binary-coded decimal,1,2
Q729138,integer data type,Q276582,binary-coded decimal,1,2
Q649900,fixed-point arithmetic,Q276582,binary-coded decimal,1,2
Q25211958,Unum,Q276582,binary-coded decimal,1,2
Q3329233,logarithmic number system,Q276582,binary-coded decimal,1,2
Q7661310,symmetric level-index arithmetic,Q276582,binary-coded decimal,0,2
Q5091568,Chen–Ho encoding,Q276582,binary-coded decimal,1,2
Q5359789,signed number representation,Q276582,binary-coded decimal,1,2
Q527381,arbitrary-precision arithmetic,Q276582,binary-coded decimal,1,2
Q55634700,tapered floating point,Q276582,binary-coded decimal,1,2
Q117879,floating point,Q276582,binary-coded decimal,1,2
Q5249173,decimal floating point,Q276582,binary-coded decimal,1,3
Q858684,,Q276582,binary-coded decimal,1,3
Q1243369,double-precision floating-point format,Q276582,binary-coded decimal,1,3
Q449270,minifloat,Q276582,binary-coded decimal,1,3
Q1070094,subnormal number,Q276582,binary-coded decimal,1,3
Q7051819,normal number,Q276582,binary-coded decimal,1,3
Q11862829,academic discipline,Q147638,cognitive science,1,1
Q1665984,interdisciplinary science,Q147638,cognitive science,1,1
Q151885,concept,Q309901,open data,1,1
Q627436,field of work,Q309901,open data,1,1
Q595523,notion,Q309901,open data,1,1
Q12558574,point of view,Q309901,open data,0,2
Q217102,conservation,Q309901,open data,0,2
Q11288,web server,Q35127,website,1,1
Q6008645,in-kernel web server,Q35127,website,1,2
Q3480046,Embedded HTTP server,Q35127,website,1,2
Q21283449,GNU libmicrohttpd,Q35127,website,1,2
Q18287040,HTTP server,Q35127,website,1,2
Q3900494,personal web server,Q35127,website,1,2
Q3244038,public establishment of an administrative nature,Q392500,Agence Nationale de la Recherche,1,1
Q3591561,public cultural cooperation establishment,Q392500,Agence Nationale de la Recherche,0,2
Q20089159,pôle d'équilibre territorial et rural,Q392500,Agence Nationale de la Recherche,0,2
Q423785,community of communes,Q392500,Agence Nationale de la Recherche,0,2
Q3412210,pôle métropolitain,Q392500,Agence Nationale de la Recherche,0,2
Q3006228,crédit municipal,Q392500,Agence Nationale de la Recherche,0,2
Q2826708,Agence régionale de santé,Q392500,Agence Nationale de la Recherche,0,2
Q423790,urban community,Q392500,Agence Nationale de la Recherche,0,2
Q51704864,national public establishment of an administrative nature,Q392500,Agence Nationale de la Recherche,1,2
Q18706221,district,Q392500,Agence Nationale de la Recherche,0,2
Q7927899,video compression format,Q1425095,Ogg Tarkin,1,1
Q184748,codec,Q1425095,Ogg Tarkin,1,1
Q2481505,audio codec,Q1425095,Ogg Tarkin,1,2
Q1652551,TrueMotion,Q1425095,Ogg Tarkin,1,2
Q4681865,cipher,Q1425095,Ogg Tarkin,0,2
Q25388255,AOMedia Video,Q1425095,Ogg Tarkin,1,2
Q240831,video codec,Q1425095,Ogg Tarkin,1,2
Q267151,SheerVideo,Q1425095,Ogg Tarkin,1,3
Q5156020,video conversion software,Q1425095,Ogg Tarkin,1,3
Q35127,website,Q22907849,Discord,1,1
Q620615,mobile app,Q22907849,Discord,1,1
Q15614021,VoIP software,Q22907849,Discord,1,1
Q1668024,service on internet,Q22907849,Discord,1,1
Q218616,proprietary software,Q22907849,Discord,1,1
Q2462003,instant messaging client,Q22907849,Discord,1,1
Q287198,online chat,Q22907849,Discord,1,1
Q3220391,social networking service,Q22907849,Discord,1,1
Q40056,computer program,Q22907849,Discord,1,1
Q28051323,video-conferencing software,Q22907849,Discord,1,1
Q574577,chat room,Q22907849,Discord,1,2
Q60678830,Smartphone apps for travellers,Q22907849,Discord,0,2
Q354869,image sharing,Q22907849,Discord,1,2
Q81945,Voice over IP,Q22907849,Discord,1,2
Q17589204,FootballDatabase.eu,Q22907849,Discord,0,2
Q3391957,online community platform,Q22907849,Discord,1,2
Q1954906,music disk,Q22907849,Discord,0,2
Q15548100,free instant messaging client,Q22907849,Discord,1,2
Q16825545,adult dating site,Q22907849,Discord,0,2
Q466,World Wide Web,Q22907849,Discord,0,2
Q1149226,web chat,Q22907849,Discord,1,2
Q29149990,coded character set,Q8815,ASCII,1,1
Q184759,character encoding,Q8815,ASCII,1,1
Q317623,technical standard,Q8815,ASCII,1,1
Q184756,character encoding in HTML,Q8815,ASCII,1,2
Q7554365,software standard,Q8815,ASCII,1,2
Q1416278,Unicode Transformation Format,Q8815,ASCII,1,2
Q777955,Universal Character Set,Q8815,ASCII,1,2
Q2309650,MPEG-3,Q8815,ASCII,0,2
Q25616446,Morse alphabet,Q8815,ASCII,0,2
Q17042507,Mac Icelandic encoding,Q8815,ASCII,1,2
Q59155105,standard character set,Q8815,ASCII,1,2
Q372395,Brahmic scripts in Unicode,Q8815,ASCII,0,2
Q30592417,RISC OS character set,Q8815,ASCII,1,2
Q47119608,ANSI/ASHRAE 34-2016: Designation and Safety Classification of Refrigerants,Q8815,ASCII,0,2
Q47167051,dingbat typeface,Q8815,ASCII,1,2
Q184766,code page,Q8815,ASCII,1,2
Q2289247,SBCS,Q8815,ASCII,1,2
Q12623918,precomposed hangul encoding,Q8815,ASCII,1,2
Q6313217,time standard,Q8815,ASCII,0,2
Q3775042,binary-to-text encoding,Q8815,ASCII,1,2
Q17042510,MacGreek encoding,Q8815,ASCII,1,2
Q144352,Armenian Standard Code for Information Interchange,Q8815,ASCII,1,2
Q1091326,IT security standards,Q8815,ASCII,1,2
Q45941145,data standard,Q8815,ASCII,1,2
Q6108264,JIS encoding,Q8815,ASCII,1,2
Q2610482,Extended ASCII,Q8815,ASCII,1,2
Q8024464,Windows code page,Q8815,ASCII,1,3
Q7210023,Polish code pages,Q8815,ASCII,1,3
Q1140550,Extended Unix Code,Q8815,ASCII,1,3
Q7598213,Standard Compression Scheme for Unicode,Q8815,ASCII,1,3
Q41734983,DOS code page,Q8815,ASCII,1,3
Q9383074,XJP,Q8815,ASCII,1,4
Q20858006,federal law enforcement agency of the United States,Q8333,Federal Bureau of Investigation,1,1
Q20857065,United States federal agency,Q8333,Federal Bureau of Investigation,1,1
Q47913,intelligence agency,Q8333,Federal Bureau of Investigation,1,1
Q13582798,Public Scientific and Technical Research Establishment,Q1146208,Institut National de Recherche en Informatique et en Automatique,1,1
Q327333,government agency,Q392502,Agence nationale de la sécurité des systèmes d'information,1,1
Q652812,port authority,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q939616,DEA,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q5520196,gaming control board,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q1802122,German state agency,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q28599747,education agency,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q6498663,fire department,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q4164294,Indonesian non-structural government agency,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q59456832,medical board,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q28821169,national health service,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q6936301,municipal authority in Pennsylvania,Q392502,Agence nationale de la sécurité des systèmes d'information,0,2
Q1328899,standards organization,Q296643,Association of Radio Industries and Businesses,1,1
Q4830453,business,Q296643,Association of Radio Industries and Businesses,1,1
Q783794,company,Q296643,Association of Radio Industries and Businesses,1,1
Q2566474,sutler,Q296643,Association of Radio Industries and Businesses,0,2
Q15277759,national standards organisation,Q296643,Association of Radio Industries and Businesses,1,2
Q52162350,regional standards organisation,Q296643,Association of Radio Industries and Businesses,1,2
